,engine,adequacy,fluency,rdf,lex,translation
272,deepl,5.0,5.0,"['Bolt_(comicsCharacter) | creator | Ernie_Colón', 'Bolt_(comicsCharacter) | creator | Dan_Mishkin']",The comic book character Bolt was created by both Dan Mishkin and Ernie Colon.,Komiksovou postavu Bolta vytvořili Dan Mishkin a Ernie Colon.
273,deepl,5.0,5.0,['United_States | leader | Barack_Obama'],Barack Obama is a leader of the United States.,Barack Obama je vůdcem Spojených států.
274,deepl,5.0,5.0,['United_States | leader | Barack_Obama'],Barack Obama is the leader of the United States.,Barack Obama je vůdcem Spojených států.
275,deepl,5.0,5.0,['United_States | leader | Barack_Obama'],Barack Obama is the leader of United States.,Barack Obama je vůdcem Spojených států.
276,deepl,5.0,5.0,"['AIDS_(journal) | academicDiscipline | HIV', 'AIDS_(journal) | issnNumber | ""1473-5571""']",AIDS journal has the ISSN number 1473-5571 and comes under the academic discipline HIV.,Časopis AIDS má číslo ISSN 1473-5571 a spadá pod vědní obor HIV.
277,deepl,5.0,5.0,"['AIDS_(journal) | academicDiscipline | HIV', 'AIDS_(journal) | issnNumber | ""1473-5571""']","With an ISSN number of 1473-5571, AIDS journal comes under the academic discipline HIV.",Časopis AIDS s číslem ISSN 1473-5571 spadá pod vědní obor HIV.
278,deepl,5.0,5.0,"['AIDS_(journal) | academicDiscipline | HIV', 'AIDS_(journal) | issnNumber | ""1473-5571""']",The academic discipline of AIDS journal (which has the ISSN number 1473-5571) is HIV.,Vědním oborem časopisu AIDS (číslo ISSN 1473-5571) je HIV.
279,deepl,5.0,4.0,"['GMA_New_Media | location | Quezon_City', 'Quezon_City | areaTotal | 165.33']","GMA New Media is located in Quezon City, which has a total area of 165.33.","Společnost GMA New Media se nachází ve městě Quezon City o celkové rozloze 165,33 km²."
280,deepl,5.0,5.0,"['GMA_New_Media | location | Quezon_City', 'Quezon_City | areaTotal | 165.33']",Quezon City has a total area of 165.33. GMA New Media headquarters are located in Quezon City.,"Quezon City má celkovou rozlohu 165,33. Sídlo společnosti GMA New Media se nachází v Quezon City."
281,deepl,5.0,5.0,"['GMA_New_Media | location | Quezon_City', 'Quezon_City | areaTotal | 165.33']","GMA New Media is located in the city of Quezon, which has a total area of 165.33.","Společnost GMA New Media se nachází ve městě Quezon, které má celkovou rozlohu 165,33 km²."
282,deepl,5.0,5.0,"['Abdul_Taib_Mahmud | party | ""Barisan Ra\'ayat Jati Sarawak""']","Abdul Taib Mahmud is a member of the ""Barisan Ra'ayat Jati Sarawak"" party.",Abdul Taib Mahmud je členem strany Barisan Ra'ayat Jati Sarawak.
283,deepl,5.0,5.0,"['Abdul_Taib_Mahmud | party | ""Barisan Ra\'ayat Jati Sarawak""']",Abdul Taib Mahmud is a member of Barisan Ra'ayat Jati Sarawak party.,Abdul Taib Mahmud je členem strany Barisan Ra'ayat Jati Sarawak.
284,deepl,5.0,5.0,"['Abradab | genre | Hip_hop_music', 'Hip_hop_music | stylisticOrigin | Funk', 'Abradab | background | ""solo_singer""', 'Hip_hop_music | derivative | Drum_and_bass', 'Hip_hop_music | stylisticOrigin | Disco']","Abradab performs hip hop music and has a background as a solo singer. Hip Hop music has origins in Funk and Disco, and Drum and bass derives its sounds from hip hop music.",Abradab hraje hip hop a má zkušenosti jako sólový zpěvák. Hip hopová hudba má původ ve funku a discu a drum and bass vychází z hip hopu.
285,deepl,5.0,4.0,"['Abradab | genre | Hip_hop_music', 'Hip_hop_music | stylisticOrigin | Funk', 'Abradab | background | ""solo_singer""', 'Hip_hop_music | derivative | Drum_and_bass', 'Hip_hop_music | stylisticOrigin | Disco']",Abradab is a hip hop musician with a background as a solo singer. Hip hop originates from funk and disco and was derived into drum and bass music.,Abradab je hiphopový hudebník se sólovou kariérou. Hip hop vychází z funku a disca a byl odvozen do drum and bassové hudby.
286,deepl,3.0,5.0,"['Abradab | genre | Hip_hop_music', 'Hip_hop_music | stylisticOrigin | Funk', 'Abradab | background | ""solo_singer""', 'Hip_hop_music | derivative | Drum_and_bass', 'Hip_hop_music | stylisticOrigin | Disco']",Abradab is a Hip hop singer. Hip hop gives itself to Drum and Bass with its own origins in Funk and disco.,"Abradab je hiphopový zpěvák. Hip hop se odvíjí od drum and bassu, který má svůj původ ve funku a discu."
287,deepl,5.0,4.0,"['Trane | foundationPlace | La_Crosse,_Wisconsin']","The foundation place of Trane is La Crosse, Wisconsin.",Místem založení společnosti Trane je město La Crosse ve státě Wisconsin.
288,deepl,5.0,5.0,"['Trane | foundationPlace | La_Crosse,_Wisconsin']","Trane was founded in La Crosse, Wisconsin.",Společnost Trane byla založena v La Crosse ve Wisconsinu.
289,deepl,5.0,5.0,"['Austin,_Texas | populationDensity | 1296.65 (inhabitants per square kilometre)', 'Austin,_Texas | areaTotal | 703.95 (square kilometres)']","The population density of Austin, Texas, is 1296.65 inhabitants per sq km and its area is 703.95 sq. km.","Hustota zalidnění texaského Austinu je 1296,65 obyvatel na km² a jeho rozloha činí 703,95 km²."
290,deepl,5.0,5.0,"['Austin,_Texas | populationDensity | 1296.65 (inhabitants per square kilometre)', 'Austin,_Texas | areaTotal | 703.95 (square kilometres)']","Austin, Texas covers an area of 703.95 square kilometres and has 1296.65 inhabitants for each of those sq kilometres.","Austin v Texasu má rozlohu 703,95 km² a na každém kilometru čtverečním žije 1296,65 obyvatel."
291,deepl,5.0,5.0,"['Austin,_Texas | populationDensity | 1296.65 (inhabitants per square kilometre)', 'Austin,_Texas | areaTotal | 703.95 (square kilometres)']","Austin, Texas has a population density of 1296.65 inhabitants per sq km and a total area of 703.95 square kilometres.","Austin v Texasu má hustotu zalidnění 1296,65 obyvatel na km² a celkovou rozlohu 703,95 km²."
292,deepl,5.0,5.0,"['Agremiação_Sportiva_Arapiraquense | league | Campeonato_Brasileiro_Série_C', 'Campeonato_Brasileiro_Série_C | country | Brazil', 'Agremiação_Sportiva_Arapiraquense | manager | Vica']",Agremiação Sportiva Arapiraquense are managed by Vica and play in the Campeonato Brasileiro Série C league in Brazil.,"Tým Agremiação Sportiva Arapiraquense, který vede Vica, hraje brazilskou ligu Campeonato Brasileiro Série C."
293,deepl,5.0,5.0,"['Agremiação_Sportiva_Arapiraquense | league | Campeonato_Brasileiro_Série_C', 'Campeonato_Brasileiro_Série_C | country | Brazil', 'Agremiação_Sportiva_Arapiraquense | manager | Vica']",Agremiação Sportiva Arapiraquense play in Brazil's Campeonato Brasileiro Série C league and are managed by Vica.,Agremiação Sportiva Arapiraquense hraje brazilskou ligu Campeonato Brasileiro Série C a jeho manažerem je Vica.
294,deepl,5.0,5.0,"['AIP_Advances | abbreviation | ""AIP Adv.""']","""AIP Adv."" is the abbreviation of AIP Advances.","""AIP Adv."" je zkratka pro AIP Advances."
295,deepl,5.0,5.0,"['AIP_Advances | abbreviation | ""AIP Adv.""']",AIP Advances is abbreviated to AIP Adv.,AIP Advances se zkracuje na AIP Adv.
296,deepl,5.0,5.0,"['American_Civil_War | commander | Jefferson_Davis', 'Battle_of_Salem_Church | isPartOfMilitaryConflict | American_Civil_War', 'Aaron_S._Daggett | battle | Battle_of_Salem_Church']","Aaron S Daggett took part in the Battle of Salem Church, which was part of the American Civil War, where Jefferson Davis was a commander.","Aaron S. Daggett se zúčastnil bitvy u Salem Church, která byla součástí americké občanské války, kde byl Jefferson Davis velitelem."
297,deepl,5.0,5.0,"['American_Civil_War | commander | Jefferson_Davis', 'Battle_of_Salem_Church | isPartOfMilitaryConflict | American_Civil_War', 'Aaron_S._Daggett | battle | Battle_of_Salem_Church']","Aaron S. Daggett fought in the Battle of Salem Church, in the American Civil War. Jefferson Davis was one of the commanders in the war.",Aaron S. Daggett bojoval v bitvě u Salem Church v americké občanské válce. Jefferson Davis byl jedním z velitelů v této válce.
298,deepl,5.0,5.0,"['American_Civil_War | commander | Jefferson_Davis', 'Battle_of_Salem_Church | isPartOfMilitaryConflict | American_Civil_War', 'Aaron_S._Daggett | battle | Battle_of_Salem_Church']",Jefferson Davis was a commander in the American Civil War of which the Battle of Salem Church was part and in which Aaron S Daggett fought.,"Jefferson Davis byl velitelem v americké občanské válce, jejíž součástí byla i bitva u Salem Church a v níž bojoval Aaron S. Daggett."
299,deepl,3.0,3.0,"['United_States | leader | Barack_Obama', 'A_Severed_Wasp | language | English_language', 'English_language | spokenIn | Great_Britain', 'A_Severed_Wasp | country | United_States']","A Severed Wasp is from the United States, where the leader is Barack Obama. A Severed Wasp is written in English which is the language spoken in Great Britain.","Odříznutá vosa je ze Spojených států, kde je vůdcem Barack Obama. A Severed Wasp je napsán v angličtině, což je jazyk, kterým se mluví ve Velké Británii."
300,deepl,5.0,5.0,"['United_States | leader | Barack_Obama', 'A_Severed_Wasp | language | English_language', 'English_language | spokenIn | Great_Britain', 'A_Severed_Wasp | country | United_States']","A Severed Wasp is from the United States, which president is Barack Obama, and it is in English language, which is spoken as well in Great Britain.","A Severed Wasp je ze Spojených států, jejichž prezidentem je Barack Obama, a je v angličtině, kterou se mluví i ve Velké Británii."
301,deepl,1.0,5.0,"['United_States | leader | Barack_Obama', 'A_Severed_Wasp | language | English_language', 'English_language | spokenIn | Great_Britain', 'A_Severed_Wasp | country | United_States']",The president of the United States is Barack Obama and is the origin of A Severed Wasp. A Severed Wasp is written in English (also spoken in Great Britain).,"Prezidentem Spojených států je Barack Obama, který je původcem knihy A Severed Wasp. A Severed Wasp je napsán v angličtině (kterou se mluví také ve Velké Británii)."
302,deepl,5.0,5.0,['Marv_Wolfman | award | Inkpot_Award'],Marv Wolfman won the Inkpot Award.,Marv Wolfman získal cenu Inkpot.
303,deepl,5.0,5.0,['Marv_Wolfman | award | Inkpot_Award'],Marv Wolfman was awarded the Inkpot Award.,Marv Wolfman získal cenu Inkpot.
304,deepl,5.0,5.0,"['1000_Piazzia | epoch | 2015-06-27', '1000_Piazzia | formerName | ""1923 NZ1951 OB""']",The epoch of 1000 Piazzia-formerly known as 1923 NZ1951OB -is 2015-06-27.,Epocha 1000 Piazzia - dříve známá jako 1923 NZ1951OB - je 2015-06-27.
305,deepl,5.0,3.0,"['1000_Piazzia | epoch | 2015-06-27', '1000_Piazzia | formerName | ""1923 NZ1951 OB""']","1000 Piazzia was formerly called ""1923 NZ1951 OB"" and has the epoch date of 27 June 2015.","1000 Piazzia se dříve jmenovala ""1923 NZ1951 OB"" a má datum epochy 27. června 2015."
306,deepl,5.0,5.0,"['1000_Piazzia | epoch | 2015-06-27', '1000_Piazzia | formerName | ""1923 NZ1951 OB""']","1000 Piazzia, formerly known as 1923NZ1951 OB, has an epoch of 2015-06-27.","1000 Piazzia, dříve známý jako 1923NZ1951 OB, má epochu 2015-06-27."
307,deepl,5.0,5.0,"['Acharya_Institute_of_Technology | country | ""India""', 'Acharya_Institute_of_Technology | numberOfPostgraduateStudents | 700', 'Acharya_Institute_of_Technology | campus | ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.""']","The Acharya Institute of Technology is in Soldevanahalli, India its address is Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. It has 700 postgraduate students.","Acharya Institute of Technology se nachází v Soldevanahalli, Indie, jeho adresa je Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090. Má 700 postgraduálních studentů."
308,deepl,5.0,5.0,"['Acharya_Institute_of_Technology | country | ""India""', 'Acharya_Institute_of_Technology | numberOfPostgraduateStudents | 700', 'Acharya_Institute_of_Technology | campus | ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.""']","The Acharya Institute of Technology has 700 post-graduate students and is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore, India, 560090.","Acharya Institute of Technology má 700 postgraduálních studentů a nachází se v Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore, Indie, 560090."
309,deepl,,,['Appleton_International_Airport | 1stRunwayLengthFeet | 8002'],Appleton International Airport is 1st 8002 runway length.,Mezinárodní letiště Appleton má 1. 8002 vzletových a přistávacích drah.
310,deepl,5.0,5.0,['Appleton_International_Airport | 1stRunwayLengthFeet | 8002'],The first runway of Appleton International Airport has a length of 8002 feet.,První dráha mezinárodního letiště Appleton má délku 8002 stop.
311,deepl,5.0,5.0,['Appleton_International_Airport | 1stRunwayLengthFeet | 8002'],The 1st runway length in feet of Appleton International Airport is 8002.,Délka 1. vzletové a přistávací dráhy letiště Appleton International Airport ve stopách je 8002.
312,deepl,5.0,5.0,"['AC_Hotel_Bella_Sky_Copenhagen | tenant | Marriott_International', 'AC_Hotel_Bella_Sky_Copenhagen | location | Copenhagen', 'AC_Hotel_Bella_Sky_Copenhagen | architect | 3XN']",The tenant of the AC Hotel Bella Sky (designed by architect 3XN) in Copenhagen is the Marriott International Hotel.,Nájemcem AC Hotelu Bella Sky (navrženého architektem 3XN) v Kodani je hotel Marriott International.
313,deepl,5.0,5.0,"['AC_Hotel_Bella_Sky_Copenhagen | tenant | Marriott_International', 'AC_Hotel_Bella_Sky_Copenhagen | location | Copenhagen', 'AC_Hotel_Bella_Sky_Copenhagen | architect | 3XN']",Marriott International is the tenant of AC Hotel Bella Sky in Copenhagen and the architect was 3XN.,Nájemcem AC Hotelu Bella Sky v Kodani je společnost Marriott International a architektem byla společnost 3XN.
314,deepl,5.0,5.0,"['AC_Hotel_Bella_Sky_Copenhagen | tenant | Marriott_International', 'AC_Hotel_Bella_Sky_Copenhagen | location | Copenhagen', 'AC_Hotel_Bella_Sky_Copenhagen | architect | 3XN']",The architect of the AC Hotel Bella Sky in Copenhagen was 3XN and the tenant of the hotel is the Marriott International Hotel.,Architektem AC Hotelu Bella Sky v Kodani byla společnost 3XN a nájemcem hotelu je společnost Marriott International Hotel.
315,deepl,5.0,4.0,"['Java | ethnicGroup | Javanese_people', 'Singapore | leader | Halimah_Yacob', 'Ayam_penyet | region | Singapore', 'Ayam_penyet | country | Java']","The Javanese people are an ethnic group of Java. Singapore's leader is Halimah Yacob. Ayam penyet is a dish from Java, Singapore.",Jávané jsou etnickou skupinou Jávy. Vůdkyní Singapuru je Halimah Yacobová. Ayam penyet je jídlo z Jávy v Singapuru.
316,deepl,5.0,4.0,"['Java | ethnicGroup | Javanese_people', 'Singapore | leader | Halimah_Yacob', 'Ayam_penyet | region | Singapore', 'Ayam_penyet | country | Java']",Ayam penyet is from the Java and Singapore regions. The Javanese people are an ethnic group of Java and Halimah Yacob is a leader of Singapore.,Ayam penyet pochází z Jávy a Singapuru. Javánci jsou etnickou skupinou Jávy a Halimah Yacobová je vůdkyní Singapuru.
317,deepl,5.0,5.0,"['Alan_Bean | mission | Apollo_12', 'Apollo_12 | operator | NASA', 'Alan_Bean | occupation | Test_pilot', 'Alan_Bean | birthPlace | Wheeler,_Texas', 'Alan_Bean | status | ""Retired""', 'Alan_Bean | birthDate | ""1932-03-15""', 'Alan_Bean | almaMater | ""UT Austin, B.S. 1955""']","Alan Bean was born on March 15, 1932 in Wheeler Texas. He graduated from UT Austin with a BSc. in 1955. Bean worked as a test pilot and was part of Apollo 12, which was run by NASA. He is retired.","Alan Bean se narodil 15. března 1932 v texaském Wheeleru. V roce 1955 získal bakalářský titul na univerzitě v Austinu. Bean pracoval jako zkušební pilot a byl součástí programu Apollo 12, který řídila NASA. Je v důchodu."
